0.01000	1.51010e-4	1.58590e3
0.01000	1.89700e-4	1.01220e3
0.01000	2.38290e-4	6.72470e2
0.01000	2.99330e-4	4.51560e2
0.01000	3.76010e-4	3.11950e2
0.01000	4.72330e-4	1.88850e2
0.01000	5.93320e-4	1.44970e2
0.01000	7.45310e-4	9.35880e1
0.01000	9.36230e-4	7.21030e1
0.01000	1.17610e-3	5.40860e1
0.01000	1.47730e-3	3.65750e1
0.01000	1.85580e-3	2.88370e1
0.01000	2.33110e-3	2.26500e1
0.01000	2.92830e-3	1.88570e1
0.01000	3.67840e-3	1.47720e1
0.01000	4.62070e-3	1.22420e1
0.01000	5.80440e-3	9.56640e0
0.01000	7.29120e-3	8.52010e0
0.01000	9.15900e-3	6.64510e0
0.01000	1.15050e-2	6.26550e0
0.01000	1.44520e-2	7.34230e0
0.01000	1.81550e-2	7.62090e0
0.01000	2.28050e-2	7.19620e0
0.01000	2.86470e-2	8.35810e0
0.01000	3.59850e-2	9.11970e0
0.01000	4.52030e-2	1.01290e1
0.01000	5.67830e-2	1.19360e1
0.01000	7.13280e-2	1.53560e1
0.01000	8.96000e-2	2.13190e1
0.01000	1.09500e-1	3.04760e1
0.01000	1.29400e-1	4.46370e1
0.01000	1.49300e-1	5.93900e1
0.01000	1.69200e-1	7.55340e1
0.01000	1.89100e-1	8.88240e1
0.01000	2.09000e-1	9.68490e1
0.01000	2.28900e-1	9.55210e1
0.01000	2.48800e-1	9.18010e1
0.01000	2.68700e-1	8.40700e1
0.01000	2.88600e-1	7.94060e1
0.01000	3.08500e-1	7.44540e1
0.01000	3.28400e-1	7.46280e1
0.01000	3.48300e-1	7.63110e1
0.01000	3.68200e-1	8.19110e1
0.01000	3.88100e-1	8.67320e1
0.01000	4.08000e-1	9.13870e1
0.01000	4.27900e-1	9.12420e1
0.01000	4.47800e-1	8.92720e1
0.01000	4.67700e-1	8.52370e1
0.01000	4.87600e-1	8.24340e1
0.01000	5.07500e-1	7.92600e1
0.01000	5.27400e-1	7.95660e1
0.01000	5.47300e-1	8.02930e1
0.01000	5.67200e-1	8.41740e1
0.01000	5.87100e-1	8.67430e1
0.01000	6.07000e-1	8.90980e1
0.01000	6.26900e-1	9.02540e1
0.01000	6.46800e-1	8.70400e1
0.01000	6.66700e-1	8.57810e1
0.01000	6.86600e-1	8.23040e1
0.01000	7.06500e-1	8.16550e1
0.01000	7.26400e-1	8.08690e1
0.01000	7.46300e-1	8.26650e1
0.01000	7.66200e-1	8.48900e1
0.01000	7.86100e-1	8.70440e1
0.01000	8.06000e-1	8.84370e1
0.01000	8.25900e-1	8.90110e1
0.01000	8.45800e-1	8.61480e1
0.01000	8.65700e-1	8.55220e1
0.01000	8.85600e-1	8.23620e1
0.01000	9.05500e-1	8.27280e1
0.01000	9.25400e-1	8.17240e1
0.01000	9.45300e-1	8.40690e1
0.01000	9.65200e-1	8.52450e1
0.01000	9.85100e-1	8.71840e1
0.01000	1.00500e0	8.84230e1
0.01000	1.02490e0	8.76390e1
0.01000	1.04480e0	8.60100e1
0.01000	1.06470e0	8.47810e1
0.01000	1.08460e0	8.28660e1
0.01000	1.10450e0	8.30280e1
0.01000	1.12440e0	8.26450e1
0.01000	1.14430e0	8.47410e1
0.01000	1.16420e0	8.56600e1
0.01000	1.18410e0	8.70550e1
0.01000	1.20400e0	8.83880e1
0.01000	1.22390e0	8.64670e1
0.01000	1.24380e0	8.60940e1
0.01000	1.26370e0	8.39920e1
0.01000	1.28360e0	8.35150e1
0.01000	1.30350e0	8.30000e1
0.01000	1.32340e0	8.36520e1
0.01000	1.34330e0	8.49960e1
0.01000	1.36320e0	8.60150e1
0.01000	1.38310e0	8.67910e1
0.01000	1.40300e0	8.80320e1
0.01000	1.42290e0	8.57350e1
0.01000	1.44280e0	8.59770e1
0.01000	1.46270e0	8.35170e1
0.01000	1.48260e0	8.40280e1
0.01000	1.50250e0	8.29970e1
0.01000	1.52240e0	8.44610e1
0.01000	1.54230e0	8.51470e1
0.01000	1.56220e0	8.63100e1
0.01000	1.58210e0	8.64060e1
0.01000	1.60200e0	8.73150e1
0.01000	1.62190e0	8.55560e1
0.01000	1.64180e0	8.54960e1
0.01000	1.66170e0	8.34540e1
0.01000	1.68160e0	8.41820e1
0.01000	1.70150e0	8.32730e1
0.01000	1.72140e0	8.50030e1
0.01000	1.74130e0	8.52780e1
0.01000	1.76120e0	8.63920e1
0.01000	1.78110e0	8.61220e1
0.01000	1.80100e0	8.64270e1
0.01000	1.82090e0	8.56320e1
0.01000	1.84080e0	8.48270e1
0.01000	1.86070e0	8.38150e1
0.01000	1.88060e0	8.40260e1
0.01000	1.90050e0	8.37760e1
0.01000	1.92040e0	8.52030e1
0.01000	1.94030e0	8.55380e1
0.01000	1.96020e0	8.62990e1
0.01000	1.98010e0	8.57810e1
0.01000	2.00000e0	8.51880e1
0.01070	1.00000e-15	3.28240e18
0.01070	1.20230e-15	2.72940e18
0.01070	1.44540e-15	2.27020e18
0.01070	1.73780e-15	1.88870e18
0.01070	2.08930e-15	1.57100e18
0.01070	2.51190e-15	1.30650e18
0.01070	3.02000e-15	1.08680e18
0.01070	3.63080e-15	9.03860e17
0.01070	4.36520e-15	7.51880e17
0.01070	5.24810e-15	6.25320e17
0.01070	6.30960e-15	5.20120e17
0.01070	7.58580e-15	4.32620e17
0.01070	9.12010e-15	3.59850e17
0.01070	1.09650e-14	2.99310e17
0.01070	1.31830e-14	2.48960e17
0.01070	1.58490e-14	2.07080e17
0.01070	1.90550e-14	1.72240e17
0.01070	2.29090e-14	1.43260e17
0.01070	2.75420e-14	1.19160e17
0.01070	3.31130e-14	9.91120e16
0.01070	3.98110e-14	8.24360e16
0.01070	4.78630e-14	6.85670e16
0.01070	5.75440e-14	5.70320e16
0.01070	6.91830e-14	4.74370e16
0.01070	8.31760e-14	3.94560e16
0.01070	1.00000e-13	3.28180e16
0.01070	1.20230e-13	2.72970e16
0.01070	1.44540e-13	2.27050e16
0.01070	1.73780e-13	1.88850e16
0.01070	2.08930e-13	1.57080e16
0.01070	2.51190e-13	1.30650e16
0.01070	3.02000e-13	1.08670e16
0.01070	3.63080e-13	9.03890e15
0.01070	4.36520e-13	7.51830e15
0.01070	5.24810e-13	6.25340e15
0.01070	6.30960e-13	5.20140e15
0.01070	7.58580e-13	4.32630e15
0.01070	9.12010e-13	3.59850e15
0.01070	1.09650e-12	2.99310e15
0.01070	1.31830e-12	2.48950e15
0.01070	1.58490e-12	2.07070e15
0.01070	1.90550e-12	1.72230e15
0.01070	2.29090e-12	1.43260e15
0.01070	2.75420e-12	1.19160e15
0.01070	3.31130e-12	9.91100e14
0.01070	3.98110e-12	8.24360e14
0.01070	4.78630e-12	6.85670e14
0.01070	5.75440e-12	5.70320e14
0.01070	6.91830e-12	4.74370e14
0.01070	8.31760e-12	3.94560e14
0.01070	1.00000e-11	3.11220e14
0.01070	1.25890e-11	2.47210e14
0.01070	1.58490e-11	1.96370e14
0.01070	1.99530e-11	1.55980e14
0.01070	2.51190e-11	1.23900e14
0.01070	3.16230e-11	9.84180e13
0.01070	3.98110e-11	7.81760e13
0.01070	5.01190e-11	6.20970e13
0.01070	6.30960e-11	4.93260e13
0.01070	7.94330e-11	3.91810e13
0.01070	1.00000e-10	3.11220e13
0.01070	1.25890e-10	2.47210e13
0.01070	1.58490e-10	1.95740e13
0.01070	1.99530e-10	1.55480e13
0.01070	2.51190e-10	1.23110e13
0.01070	3.16230e-10	9.77880e12
0.01070	3.98110e-10	7.71820e12
0.01070	5.01190e-10	6.07280e12
0.01070	6.30960e-10	4.76340e12
0.01070	7.94330e-10	3.71350e12
0.01070	1.00000e-9	2.86060e12
0.01070	1.25890e-9	2.16600e12
0.01070	1.58490e-9	1.60570e12
0.01070	1.99530e-9	1.14450e12
0.01070	2.51190e-9	7.78360e11
0.01070	3.16230e-9	5.00170e11
0.01070	3.98110e-9	3.02290e11
0.01070	5.01190e-9	1.76480e11
0.01070	6.30960e-9	1.07860e11
0.01070	7.94330e-9	8.88650e10
0.01070	1.00000e-8	3.00280e11
0.01070	1.25890e-8	9.33290e10
0.01070	1.58490e-8	3.42120e11
0.01070	1.99530e-8	3.04230e11
0.01070	2.51190e-8	2.55900e10
0.01070	3.16230e-8	7.31750e10
0.01070	3.98110e-8	3.81480e10
0.01070	5.01190e-8	1.12260e10
0.01070	6.30960e-8	8.97740e9
0.01070	7.94330e-8	7.17550e9
0.01070	1.00000e-7	4.76910e9
0.01070	1.25890e-7	3.34590e9
0.01070	1.58490e-7	2.02340e9
0.01070	1.99530e-7	1.26730e9
0.01070	2.51190e-7	7.79280e8
0.01070	3.16230e-7	4.89210e8
0.01070	3.98110e-7	3.10210e8
0.01070	5.01190e-7	1.95520e8
0.01070	6.30960e-7	1.23440e8
0.01070	7.94330e-7	7.78380e7
0.01070	1.00000e-6	4.91880e7
0.01070	1.25620e-6	3.12300e7
0.01070	1.57790e-6	1.97630e7
0.01070	1.98220e-6	1.25270e7
0.01070	2.48990e-6	7.92880e6
0.01070	3.12770e-6	5.02140e6
0.01070	3.92900e-6	3.17930e6
0.01070	4.93540e-6	2.01380e6
0.01070	6.19970e-6	1.27530e6
0.01070	7.78780e-6	8.05270e5
0.01070	9.78280e-6	5.09900e5
0.01070	1.22890e-5	3.21400e5
0.01070	1.54370e-5	2.03430e5
0.01070	1.93910e-5	1.28430e5
0.01070	2.43580e-5	8.09640e4
0.01070	3.05980e-5	5.12530e4
0.01070	3.84360e-5	3.21910e4
0.01070	4.82820e-5	2.03430e4
0.01070	6.06500e-5	1.27050e4
0.01070	7.61860e-5	7.95830e3
0.01070	9.57020e-5	4.99170e3
0.01070	1.20220e-4	3.14620e3
0.01070	1.51010e-4	2.00330e3
0.01070	1.89700e-4	1.27460e3
0.01070	2.38290e-4	7.88880e2
0.01070	2.99330e-4	5.37180e2
0.01070	3.76010e-4	3.55900e2
0.01070	4.72330e-4	2.34230e2
0.01070	5.93320e-4	1.70970e2
0.01070	7.45310e-4	1.09040e2
0.01070	9.36230e-4	8.22640e1
0.01070	1.17610e-3	5.79080e1
0.01070	1.47730e-3	4.21620e1
0.01070	1.85580e-3	3.52480e1
0.01070	2.33110e-3	2.91510e1
0.01070	2.92830e-3	2.29100e1
0.01070	3.67840e-3	1.83260e1
0.01070	4.62070e-3	1.47450e1
0.01070	5.80440e-3	1.08350e1
0.01070	7.29120e-3	8.60230e0
0.01070	9.15900e-3	7.34660e0
0.01070	1.15050e-2	7.85760e0
0.01070	1.44520e-2	7.56480e0
0.01070	1.81550e-2	7.86530e0
0.01070	2.28050e-2	7.64740e0
0.01070	2.86470e-2	7.98170e0
0.01070	3.59850e-2	8.93220e0
0.01070	4.52030e-2	1.04140e1
0.01070	5.67830e-2	1.23900e1
0.01070	7.13280e-2	1.55110e1
0.01070	8.96000e-2	2.14390e1
0.01070	1.09500e-1	3.14290e1
0.01070	1.29400e-1	4.47350e1
0.01070	1.49300e-1	5.89660e1
0.01070	1.69200e-1	7.59120e1
0.01070	1.89100e-1	8.86150e1
0.01070	2.09000e-1	9.61720e1
0.01070	2.28900e-1	9.60160e1
0.01070	2.48800e-1	9.12350e1
0.01070	2.68700e-1	8.44350e1
0.01070	2.88600e-1	7.89830e1
0.01070	3.08500e-1	7.47140e1
0.01070	3.28400e-1	7.43310e1
0.01070	3.48300e-1	7.64860e1
0.01070	3.68200e-1	8.17390e1
0.01070	3.88100e-1	8.68200e1
0.01070	4.08000e-1	9.15420e1
0.01070	4.27900e-1	9.09620e1
0.01070	4.47800e-1	8.94040e1
0.01070	4.67700e-1	8.50100e1
0.01070	4.87600e-1	8.25200e1
0.01070	5.07500e-1	7.91120e1
0.01070	5.27400e-1	7.95940e1
0.01070	5.47300e-1	8.02230e1
0.01070	5.67200e-1	8.41680e1
0.01070	5.87100e-1	8.67270e1
0.01070	6.07000e-1	8.91360e1
0.01070	6.26900e-1	9.00710e1
0.01070	6.46800e-1	8.71170e1
0.01070	6.66700e-1	8.55890e1
0.01070	6.86600e-1	8.23910e1
0.01070	7.06500e-1	8.14810e1
0.01070	7.26400e-1	8.09500e1
0.01070	7.46300e-1	8.25480e1
0.01070	7.66200e-1	8.49300e1
0.01070	7.86100e-1	8.69930e1
0.01070	8.06000e-1	8.83460e1
0.01070	8.25900e-1	8.89750e1
0.01070	8.45800e-1	8.60970e1
0.01070	8.65700e-1	8.54540e1
0.01070	8.85600e-1	8.23570e1
0.01070	9.05500e-1	8.26390e1
0.01070	9.25400e-1	8.17420e1
0.01070	9.45300e-1	8.39950e1
0.01070	9.65200e-1	8.52700e1
0.01070	9.85100e-1	8.71420e1
0.01070	1.00500e0	8.82780e1
0.01070	1.02490e0	8.76750e1
0.01070	1.04480e0	8.58870e1
0.01070	1.06470e0	8.47990e1
0.01070	1.08460e0	8.27860e1
0.01070	1.10450e0	8.30220e1
0.01070	1.12440e0	8.26110e1
0.01070	1.14430e0	8.47120e1
0.01070	1.16420e0	8.56540e1
0.01070	1.18410e0	8.70410e1
0.01070	1.20400e0	8.82560e1
0.01070	1.22390e0	8.65010e1
0.01070	1.24380e0	8.59590e1
0.01070	1.26370e0	8.40340e1
0.01070	1.28360e0	8.34050e1
0.01070	1.30350e0	8.30340e1
0.01070	1.32340e0	8.35810e1
0.01070	1.34330e0	8.50040e1
0.01070	1.36320e0	8.59910e1
0.01070	1.38310e0	8.67860e1
0.01070	1.40300e0	8.79510e1
0.01070	1.42290e0	8.57370e1
0.01070	1.44280e0	8.58790e1
0.01070	1.46270e0	8.35310e1
0.01070	1.48260e0	8.39290e1
0.01070	1.50250e0	8.30320e1
0.01070	1.52240e0	8.43970e1
0.01070	1.54230e0	8.51640e1
0.01070	1.56220e0	8.62850e1
0.01070	1.58210e0	8.64210e1
0.01070	1.60200e0	8.72870e1
0.01070	1.62190e0	8.55120e1
0.01070	1.64180e0	8.54550e1
0.01070	1.66170e0	8.34360e1
0.01070	1.68160e0	8.41330e1
0.01070	1.70150e0	8.32750e1
0.01070	1.72140e0	8.49480e1
0.01070	1.74130e0	8.52870e1
0.01070	1.76120e0	8.63730e1
0.01070	1.78110e0	8.61320e1
0.01070	1.80100e0	8.64270e1
0.01070	1.82090e0	8.55580e1
0.01070	1.84080e0	8.48390e1
0.01070	1.86070e0	8.37340e1
0.01070	1.88060e0	8.40050e1
0.01070	1.90050e0	8.37560e1
0.01070	1.92040e0	8.51890e1
0.01070	1.94030e0	8.55390e1
0.01070	1.96020e0	8.62990e1
0.01070	1.98010e0	8.57960e1
0.01070	2.00000e0	8.51910e1
0.01145	1.00000e-15	4.98100e18
0.01145	1.20230e-15	4.14340e18
0.01145	1.44540e-15	3.44730e18
0.01145	1.73780e-15	2.86800e18
0.01145	2.08930e-15	2.38500e18
0.01145	2.51190e-15	1.98370e18
0.01145	3.02000e-15	1.64950e18
0.01145	3.63080e-15	1.37200e18
0.01145	4.36520e-15	1.14130e18
0.01145	5.24810e-15	9.49280e17
0.01145	6.30960e-15	7.89610e17
0.01145	7.58580e-15	6.56750e17
0.01145	9.12010e-15	5.46270e17
0.01145	1.09650e-14	4.54350e17
0.01145	1.31830e-14	3.77920e17
0.01145	1.58490e-14	3.14350e17
0.01145	1.90550e-14	2.61460e17
0.01145	2.29090e-14	2.17480e17
0.01145	2.75420e-14	1.80890e17
0.01145	3.31130e-14	1.50460e17
0.01145	3.98110e-14	1.25150e17
0.01145	4.78630e-14	1.04090e17
0.01145	5.75440e-14	8.65790e16
0.01145	6.91830e-14	7.20130e16
0.01145	8.31760e-14	5.98980e16
0.01145	1.00000e-13	4.98200e16
0.01145	1.20230e-13	4.14390e16
0.01145	1.44540e-13	3.44670e16
0.01145	1.73780e-13	2.86690e16
0.01145	2.08930e-13	2.38460e16
0.01145	2.51190e-13	1.98340e16
0.01145	3.02000e-13	1.64970e16
0.01145	3.63080e-13	1.37220e16
0.01145	4.36520e-13	1.14130e16
0.01145	5.24810e-13	9.49310e15
0.01145	6.30960e-13	7.89600e15
0.01145	7.58580e-13	6.56760e15
0.01145	9.12010e-13	5.46270e15
0.01145	1.09650e-12	4.54370e15
0.01145	1.31830e-12	3.77930e15
0.01145	1.58490e-12	3.14350e15
0.01145	1.90550e-12	2.61460e15
0.01145	2.29090e-12	2.17470e15
0.01145	2.75420e-12	1.80890e15
0.01145	3.31130e-12	1.50460e15
0.01145	3.98110e-12	1.25140e15
0.01145	4.78630e-12	1.04090e15
0.01145	5.75440e-12	8.65780e14
0.01145	6.91830e-12	7.20130e14
0.01145	8.31760e-12	5.98970e14
0.01145	1.00000e-11	9.57500e13
0.01145	1.25890e-11	7.60570e13
0.01145	1.58490e-11	6.04140e13
0.01145	1.99530e-11	4.79890e13
0.01145	2.51190e-11	3.81190e13
0.01145	3.16230e-11	3.02790e13
0.01145	3.98110e-11	2.40510e13
0.01145	5.01190e-11	1.91050e13
0.01145	6.30960e-11	1.51750e13
0.01145	7.94330e-11	1.20540e13
0.01145	1.00000e-10	9.57500e12
0.01145	1.25890e-10	7.61230e12
0.01145	1.58490e-10	6.04670e12
0.01145	1.99530e-10	4.80300e12
0.01145	2.51190e-10	3.81850e12
0.01145	3.16230e-10	3.03580e12
0.01145	3.98110e-10	2.41350e12
0.01145	5.01190e-10	1.92050e12
0.01145	6.30960e-10	1.53090e12
0.01145	7.94330e-10	1.22250e12
0.01145	1.00000e-9	9.78990e11
0.01145	1.25890e-9	7.88470e11
0.01145	1.58490e-9	6.40860e11
0.01145	1.99530e-9	5.27920e11
0.01145	2.51190e-9	4.47470e11
0.01145	3.16230e-9	3.99400e11
0.01145	3.98110e-9	3.97220e11
0.01145	5.01190e-9	5.14950e11
0.01145	6.30960e-9	1.61560e12
0.01145	7.94330e-9	1.68650e12
0.01145	1.00000e-8	1.07530e11
0.01145	1.25890e-8	8.60280e10
0.01145	1.58490e-8	6.98120e10
0.01145	1.99530e-8	6.60120e10
0.01145	2.51190e-8	6.05350e10
0.01145	3.16230e-8	6.16080e10
0.01145	3.98110e-8	7.65450e10
0.01145	5.01190e-8	3.41450e10
0.01145	6.30960e-8	1.69270e10
0.01145	7.94330e-8	7.53310e9
0.01145	1.00000e-7	6.77490e9
0.01145	1.25890e-7	3.59550e9
0.01145	1.58490e-7	2.43380e9
0.01145	1.99530e-7	1.51040e9
0.01145	2.51190e-7	9.46000e8
0.01145	3.16230e-7	6.07860e8
0.01145	3.98110e-7	3.81990e8
0.01145	5.01190e-7	2.40670e8
0.01145	6.30960e-7	1.51730e8
0.01145	7.94330e-7	9.56430e7
0.01145	1.00000e-6	6.08020e7
0.01145	1.25620e-6	3.83690e7
0.01145	1.57790e-6	2.42530e7
0.01145	1.98220e-6	1.53790e7
0.01145	2.48990e-6	9.73920e6
0.01145	3.12770e-6	6.16790e6
0.01145	3.92900e-6	3.91080e6
0.01145	4.93540e-6	2.47610e6
0.01145	6.19970e-6	1.56840e6
0.01145	7.78780e-6	9.90530e5
0.01145	9.78280e-6	6.27960e5
0.01145	1.22890e-5	3.96720e5
0.01145	1.54370e-5	2.50720e5
0.01145	1.93910e-5	1.58780e5
0.01145	2.43580e-5	9.99020e4
0.01145	3.05980e-5	6.33230e4
0.01145	3.84360e-5	3.98310e4
0.01145	4.82820e-5	2.51110e4
0.01145	6.06500e-5	1.57480e4
0.01145	7.61860e-5	9.91040e3
0.01145	9.57020e-5	6.22350e3
0.01145	1.20220e-4	4.00120e3
0.01145	1.51010e-4	2.46760e3
0.01145	1.89700e-4	1.54140e3
0.01145	2.38290e-4	1.01230e3
0.01145	2.99330e-4	6.25460e2
0.01145	3.76010e-4	4.09790e2
0.01145	4.72330e-4	2.86250e2
0.01145	5.93320e-4	1.84410e2
0.01145	7.45310e-4	1.36170e2
0.01145	9.36230e-4	9.33490e1
0.01145	1.17610e-3	7.03500e1
0.01145	1.47730e-3	4.95680e1
0.01145	1.85580e-3	3.83680e1
0.01145	2.33110e-3	3.08400e1
0.01145	2.92830e-3	2.19250e1
0.01145	3.67840e-3	1.77310e1
0.01145	4.62070e-3	1.43490e1
0.01145	5.80440e-3	1.14920e1
0.01145	7.29120e-3	9.53940e0
0.01145	9.15900e-3	8.61500e0
0.01145	1.15050e-2	7.52520e0
0.01145	1.44520e-2	7.73530e0
0.01145	1.81550e-2	7.99730e0
0.01145	2.28050e-2	8.17980e0
0.01145	2.86470e-2	8.20390e0
0.01145	3.59850e-2	9.36170e0
0.01145	4.52030e-2	1.03280e1
0.01145	5.67830e-2	1.23940e1
0.01145	7.13280e-2	1.53900e1
0.01145	8.96000e-2	2.13210e1
0.01145	1.09500e-1	3.23650e1
0.01145	1.29400e-1	4.40640e1
0.01145	1.49300e-1	5.89970e1
0.01145	1.69200e-1	7.61680e1
0.01145	1.89100e-1	9.09120e1
0.01145	2.09000e-1	9.55590e1
0.01145	2.28900e-1	9.64950e1
0.01145	2.48800e-1	9.06470e1
0.01145	2.68700e-1	8.48510e1
0.01145	2.88600e-1	7.85180e1
0.01145	3.08500e-1	7.50190e1
0.01145	3.28400e-1	7.40070e1
0.01145	3.48300e-1	7.66860e1
0.01145	3.68200e-1	8.15570e1
0.01145	3.88100e-1	8.69180e1
0.01145	4.08000e-1	9.16620e1
0.01145	4.27900e-1	9.07270e1
0.01145	4.47800e-1	8.95020e1
0.01145	4.67700e-1	8.48270e1
0.01145	4.87600e-1	8.25700e1
0.01145	5.07500e-1	7.90040e1
0.01145	5.27400e-1	7.95920e1
0.01145	5.47300e-1	8.01830e1
0.01145	5.67200e-1	8.41440e1
0.01145	5.87100e-1	8.67260e1
0.01145	6.07000e-1	8.92390e1
0.01145	6.26900e-1	8.98660e1
0.01145	6.46800e-1	8.72190e1
0.01145	6.66700e-1	8.53870e1
0.01145	6.86600e-1	8.24940e1
0.01145	7.06500e-1	8.13040e1
0.01145	7.26400e-1	8.10320e1
0.01145	7.46300e-1	8.24290e1
0.01145	7.66200e-1	8.49710e1
0.01145	7.86100e-1	8.69450e1
0.01145	8.06000e-1	8.82720e1
0.01145	8.25900e-1	8.89210e1
0.01145	8.45800e-1	8.60660e1
0.01145	8.65700e-1	8.53740e1
0.01145	8.85600e-1	8.23670e1
0.01145	9.05500e-1	8.25410e1
0.01145	9.25400e-1	8.17740e1
0.01145	9.45300e-1	8.39110e1
0.01145	9.65200e-1	8.53020e1
0.01145	9.85100e-1	8.70960e1
0.01145	1.00500e0	8.81480e1
0.01145	1.02490e0	8.77060e1
0.01145	1.04480e0	8.57780e1
0.01145	1.06470e0	8.48080e1
0.01145	1.08460e0	8.27120e1
0.01145	1.10450e0	8.30030e1
0.01145	1.12440e0	8.25810e1
0.01145	1.14430e0	8.46820e1
0.01145	1.16420e0	8.56500e1
0.01145	1.18410e0	8.70230e1
0.01145	1.20400e0	8.81210e1
0.01145	1.22390e0	8.65360e1
0.01145	1.24380e0	8.58380e1
0.01145	1.26370e0	8.40820e1
0.01145	1.28360e0	8.32950e1
