7.293948E-14	2.0000000
2.1436227E-4	2.0030000
0.0044889934	2.051755
0.009151269	2.1556394
0.014938378	2.268729
0.0200824	2.381807
0.024904724	2.5209544
0.030209258	2.6774926
0.035513535	2.8774881
0.040978637	3.0687952
0.046282705	3.3035567
0.049068727	3.419491
0.053140093	3.6745112
0.05742582	3.929535
0.062140204	4.1961546
0.06578271	4.4743447
0.06963957	4.752538
0.072853215	5.053898
0.07778113	5.4595847
0.0814233	5.7957172
0.084421955	6.2013707
0.08827827	6.572273
0.09149122	6.9895186
0.09448967	7.429938
0.09834558	7.870372
0.10177227	8.391918
0.10498433	8.959816
0.10819673	9.46977
0.110981025	9.87542
0.11290794	10.269465
0.11547753	10.733054
0.11783255	11.231405
0.12083038	11.776122
0.122970976	12.286057
0.12532558	12.85394
0.12832348	13.387068
0.13024971	13.897
0.13303207	14.6271305
0.13645712	15.426804
0.13881172	15.994686
0.1415945	16.655285
0.14394876	17.28111
0.14630331	17.860582
0.14844327	18.474815
0.1507976	19.089052
0.15336533	19.865534
0.15700398	20.792685
0.16085671	21.766195
0.16342458	22.519499
0.1666356	23.261225
0.16866873	23.817513
0.17091613	24.391188
0.17284259	24.86056
0.17573276	25.486395
0.17862293	26.11223
0.1815132	26.720682
0.18408296	27.155298
0.18633077	27.659443
0.18922167	28.163597
0.1924343	28.632992
0.19596869	29.067625
0.19853887	29.43271
0.20335944	29.867367
0.20914494	30.249891
0.21943319	30.441282
0.2294028	30.145947
0.23808777	29.589844
0.24291341	29.172739
0.24773884	28.7904
0.2519216	28.338516
0.2564259	27.886639
0.26060832	27.486904
0.26511273	27.017645
0.26929536	26.583145
0.27379945	26.166033
0.2773385	25.818436
0.28152084	25.436085
0.28538144	25.088493
0.28956386	24.68876
0.29664022	24.289076
0.30114368	23.976261
0.30950606	23.593983
0.31883207	23.385551
0.33008566	23.455278
0.33973002	23.78572
0.349373	24.342142
0.35869363	25.03762
0.364478	25.611357
0.3728343	26.25467
0.37797567	26.81101
0.38440344	27.332611
0.3898669	27.802044
0.39918855	28.323692
0.41011843	28.758455
0.419764	28.880304
0.42973268	28.741413
0.4380946	28.446049
0.4458134	28.150675
0.45128128	27.872643
0.45803586	27.507719
0.4638258	27.142778
0.46929368	26.864748
0.47733498	26.412931
0.48473275	26.030636
0.49052218	25.752611
0.4992058	25.422485
0.5091756	25.092384
0.51914406	24.98826
0.5297547	25.040594
0.5390778	25.318882
0.54936546	25.61457
0.55740154	26.031898
0.56543744	26.483995
0.5718659	26.883913
0.5802234	27.336014
0.58890253	27.753355
0.59951144	28.101196
0.61044264	28.309982
0.6188028	28.310127
0.6290929	28.188625
0.6387407	27.928051
0.64935374	27.580576
0.65964574	27.146183
0.66768605	26.850813
0.6770132	26.451168
0.68955576	26.05158
0.6998467	25.791016
0.70949394	25.634737
0.7188189	25.600132
0.728786	25.721987
0.73907405	25.948143
0.74904007	26.261208
0.7586841	26.6438
0.76800644	27.043768
0.77668613	27.374195
0.78472286	27.687227
0.7901882	27.84377
0.7985475	27.982977
0.809158	28.052692
0.81880474	27.983328
0.8294167	27.809685
0.8400293	27.531742
0.8512853	27.201662
0.86189806	26.888954
0.8757269	26.472006
0.88987666	26.159359
0.8988809	25.985687
0.91013515	25.951117
0.9210673	26.003454
0.9294265	26.160048
0.940036	26.403591
0.9487162	26.647102
0.9609325	27.047123
0.97314894	27.412376
0.9795787	27.603699
0.9901885	27.795095
0.9988697	27.864779
1.0	        27.837915
