0.0	        16.04631
0.0049303323	16.549927
0.0090032155	17.070911
0.012861736	17.510855
0.01693462	18.147612
0.020578777	18.645441
0.024437299	19.224312
0.028724544	19.826338
0.031511255	20.3589
0.034512326	20.81042
0.036441587	21.26194
0.039871383	21.84081
0.041157555	22.07236
0.042872455	22.454414
0.04523044	22.859623
0.047588423	23.287989
0.049517684	23.716352
0.052304395	24.214182
0.054448016	24.688856
0.056806	25.117222
0.058520902	25.534008
0.06109325	26.008682
0.06366559	26.437048
0.06559485	26.87699
0.06709539	27.166426
0.06881029	27.548481
0.07073955	27.884226
0.07266881	28.254704
0.075026795	28.648336
0.07717042	29.111433
0.07974277	29.57453
0.08231511	30.037626
0.0846731	30.419682
0.08660236	30.813314
0.08938907	31.241678
0.09196141	31.531115
0.093890674	31.855282
0.096463025	32.17945
0.098392285	32.422577
0.10203644	32.781475
0.10460879	33.013023
0.1091104	33.371925
0.11318328	33.591896
0.116827436	33.696095
0.12304395	33.7424
0.12947482	33.58032
0.13311897	33.371925
0.13676313	33.163532
0.13997856	32.839363
0.14340836	32.561504
0.14683816	32.214184
0.15005359	31.86686
0.15305467	31.484804
0.1562701	31.033285
0.15927117	30.65123
0.16291533	30.1534
0.16613077	29.690304
0.16913183	29.26194
0.17191854	28.891462
0.17449088	28.54414
0.17684887	28.185238
0.17984995	27.768452
0.18199357	27.479015
0.18392283	27.247467
0.1858521	27.004341
0.18778135	26.691751
0.19121115	26.332851
0.19378349	26.02026
0.19678457	25.626629
0.19978563	25.325615
0.20214362	25.082489
0.20428725	24.885674
0.20728831	24.607815
0.21028939	24.364689
0.21393354	24.13314
0.21714897	23.91317
0.22015005	23.77424
0.2244373	23.635311
0.22765273	23.55427
0.23172562	23.50796
0.23665595	23.50796
0.24051447	23.565847
0.24415863	23.670044
0.24758843	23.820549
0.25101823	24.005789
0.25487673	24.214182
0.25787783	24.44573
0.26109326	24.700434
0.26452303	25.013025
0.26752412	25.279305
0.27095392	25.580318
0.273955	25.892908
0.27631298	26.147612
0.27931404	26.460203
0.28252947	26.807526
0.2853162	27.154848
0.28896034	27.513748
0.2926045	27.86107
0.29624867	28.21997
0.29967844	28.54414
0.30375135	28.833574
0.3073955	29.088278
0.31125402	29.342981
0.31468382	29.493488
0.31918544	29.643993
0.32347268	29.736614
